time/total_timesteps,custom/cycle,rollout/ep_rew_mean,time/iterations,custom/pamdp_timestep,custom/seed,time/time_elapsed,custom/agent_name,time/fps,custom/agent_type,custom/env,rollout/ep_len_mean,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/loss
327680,159,-6.635485259999999,1,651264,1,2,"PPO-PPO",901,"discrete","Goal-v0",1.0,-0.00015482649114346715,-1.1920928955078125e-07,1590,0.0,2.0500010577961803e-10,0.0003,0.2,1.8896368539892137,0.0,0.14881816506385803
329728,160,-6.600090879999998,1,655360,1,2,"PPO-PPO",853,"discrete","Goal-v0",1.0,-0.00015482573894587404,0.0,1600,0.0,-1.376611180603504e-09,0.0003,0.2,0.3224027287680656,0.0,0.1625848114490509
331776,161,-6.65010594,1,659456,1,2,"PPO-PPO",887,"discrete","Goal-v0",1.0,-0.00015482430480915355,-1.1920928955078125e-07,1610,0.0,-3.281456883996725e-10,0.0003,0.2,0.3403124172706157,0.0,0.15524454414844513
333824,162,-6.65667725,1,663552,1,2,"PPO-PPO",894,"discrete","Goal-v0",1.0,-0.00015482077892556845,0.0,1620,0.0,-7.712515071034431e-10,0.0003,0.2,0.3327243841718882,0.0,0.16509415209293365
335872,163,-6.797771599999999,1,667648,1,2,"PPO-PPO",909,"discrete","Goal-v0",1.0,-0.00015481856644328218,0.0,1630,0.0,7.8580342233181e-10,0.0003,0.2,0.32719019302166996,0.0,0.14513178169727325
337920,164,-6.617526069999999,1,671744,1,2,"PPO-PPO",904,"discrete","Goal-v0",1.0,-0.00015481513846680173,-1.1920928955078125e-07,1640,0.0,-2.7939677238464354e-10,0.0003,0.2,0.3304594066925347,0.0,0.19092833995819092
339968,165,-6.747935150000001,1,675840,1,2,"PPO-PPO",902,"discrete","Goal-v0",1.0,-0.00015481497325708915,5.960464477539063e-08,1650,0.0,1.0593794286251068e-09,0.0003,0.2,0.340916267875582,0.0,0.20456627011299133
342016,166,-6.79604918,1,679936,1,2,"PPO-PPO",902,"discrete","Goal-v0",1.0,-0.00015481420227843047,0.0,1660,0.0,3.659806679934263e-10,0.0003,0.2,0.31235071304254236,0.0,0.15022143721580505
344064,167,-6.596304319999999,1,684032,1,2,"PPO-PPO",924,"discrete","Goal-v0",1.0,-0.00015481771988561376,0.0,1670,0.0,-9.458744898438454e-10,0.0003,0.2,0.3243320662528276,0.0,0.22985582053661346
346112,168,-6.587046170000001,1,688128,1,2,"PPO-PPO",890,"discrete","Goal-v0",1.0,-0.00015481191721846698,-1.1920928955078125e-07,1680,0.0,-2.488377504050732e-10,0.0003,0.2,0.3380106441676617,0.0,0.16178900003433228
348160,169,-6.548194070000001,1,692224,1,2,"PPO-PPO",888,"discrete","Goal-v0",1.0,-0.00015481215850741137,5.960464477539063e-08,1690,0.0,-3.3469405025243757e-11,0.0003,0.2,0.33467067079618573,0.0,0.1377522051334381
350208,170,-6.706558290000001,1,696320,1,2,"PPO-PPO",882,"discrete","Goal-v0",1.0,-0.00015481135319532767,-1.1920928955078125e-07,1700,0.0,-8.905772119760514e-10,0.0003,0.2,0.33169964072294533,0.0,0.1475166231393814
352256,171,-6.6785150799999995,1,700416,1,2,"PPO-PPO",891,"discrete","Goal-v0",1.0,-0.0004268377200332907,-1.1920928955078125e-07,1710,0.0005399651,-7.396798100671731e-05,0.0003,0.2,0.3201656226534396,0.000439453125,0.1510133594274521
354304,172,-6.65235981,1,704512,1,2,"PPO-PPO",885,"discrete","Goal-v0",1.0,-0.0004476955139580241,0.0,1720,0.0,1.2267264537513256e-09,0.0003,0.2,0.3377838802523911,0.0,0.1677122414112091
356352,173,-6.684520289999999,1,708608,1,2,"PPO-PPO",883,"discrete","Goal-v0",1.0,-0.0004476955800782889,0.0,1730,0.0,-1.3460521586239338e-10,0.0003,0.2,1.8897152977995575,0.0,0.1622210443019867
358400,174,-6.694438160000002,1,712704,1,2,"PPO-PPO",825,"discrete","Goal-v0",1.0,-0.0004476955800782889,1.1920928955078125e-07,1740,0.0,8.294591680169106e-10,0.0003,0.2,0.3274228143505752,0.0,0.13587145507335663
360448,175,-6.636283219999999,1,716800,1,2,"PPO-PPO",817,"discrete","Goal-v0",1.0,-0.0004476955800782889,0.0,1750,0.0,-1.0026269592344762e-09,0.0003,0.2,0.3350397357251495,0.0,0.18213139474391937
362496,176,-6.605373749999999,1,720896,1,2,"PPO-PPO",753,"discrete","Goal-v0",1.0,-0.0004476955800782889,0.0,1760,0.0,-1.9663275452330707e-10,0.0003,0.2,0.33615147112868726,0.0,0.18233250081539154
364544,177,-6.61592739,1,724992,1,2,"PPO-PPO",718,"discrete","Goal-v0",1.0,-0.0004476961323234718,-1.1920928955078125e-07,1770,0.0,1.5555997379124165e-09,0.0003,0.2,0.3299219164066017,0.0,0.14979837834835052
366592,178,-6.64662553,1,729088,1,2,"PPO-PPO",865,"discrete","Goal-v0",1.0,-0.0004476956477446947,0.0,1780,0.0,1.673470251262188e-10,0.0003,0.2,0.37631614855490625,0.0,0.12476979196071625
368640,179,-6.61210226,1,733184,1,2,"PPO-PPO",890,"discrete","Goal-v0",1.0,-0.0004476949296076782,1.7881393432617188e-07,1790,0.0,-6.199115887284279e-10,0.0003,0.2,0.32056483076885345,0.0,0.181845560669899
370688,180,-6.61236762,1,737280,1,2,"PPO-PPO",880,"discrete","Goal-v0",1.0,-0.00044769198611902537,0.0,1800,0.0,1.9063008949160575e-10,0.0003,0.2,0.3416923662181944,0.0,0.1506883054971695
372736,181,-6.6171906,1,741376,1,2,"PPO-PPO",892,"discrete","Goal-v0",1.0,-0.0004476900402551109,0.0,1810,0.0,5.093170329928398e-11,0.0003,0.2,0.32327340487390754,0.0,0.1889253556728363
374784,182,-6.590921810000002,1,745472,1,2,"PPO-PPO",923,"discrete","Goal-v0",1.0,-0.0004476872471968818,0.0,1820,0.0,-1.0986695997416973e-10,0.0003,0.2,0.3419001573696733,0.0,0.18079543113708496
376832,183,-6.636248919999999,1,749568,1,2,"PPO-PPO",796,"discrete","Goal-v0",1.0,-0.0004476887085729686,0.0,1830,0.0,1.5133991837501526e-10,0.0003,0.2,0.328658299241215,0.0,0.14268890023231506
378880,184,-6.65846079,1,753664,1,2,"PPO-PPO",894,"discrete","Goal-v0",1.0,-0.0004476953700759623,0.0,1840,0.0,4.67116478830576e-10,0.0003,0.2,0.32962019545957444,0.0,0.16834165155887604
380928,185,-6.65468131,1,757760,1,2,"PPO-PPO",867,"discrete","Goal-v0",1.0,-0.00044769761625502725,0.0,1850,0.0,1.5788828022778034e-10,0.0003,0.2,1.9050883421208709,0.0,0.19494223594665527
382976,186,-6.581997240000001,1,761856,1,2,"PPO-PPO",862,"discrete","Goal-v0",1.0,-0.00044768239749828356,0.0,1860,0.0,-1.4551915228366852e-09,0.0003,0.2,0.3391374467872083,0.0,0.17900435626506805
385024,187,-6.578781550000002,1,765952,1,2,"PPO-PPO",884,"discrete","Goal-v0",1.0,-0.0004476821055504843,0.0,1870,0.0,1.877560862340033e-09,0.0003,0.2,0.33838171693496405,0.0,0.15802116692066193
387072,188,-6.575949230000001,1,770048,1,2,"PPO-PPO",828,"discrete","Goal-v0",1.0,-0.00044767506660718935,0.0,1880,0.0,1.8335413187742233e-10,0.0003,0.2,0.3418637093156576,0.0,0.16267405450344086
389120,189,-6.685058490000001,1,774144,1,2,"PPO-PPO",881,"discrete","Goal-v0",1.0,-0.00044768031766579953,0.0,1890,0.0,-1.5774276107549668e-09,0.0003,0.2,0.3368481542915106,0.0,0.12410324066877365
391168,190,-6.566782740000001,1,778240,1,2,"PPO-PPO",750,"discrete","Goal-v0",1.0,-0.0012517819738604885,0.0,1900,0.0005401536,-3.834662566077895e-05,0.0003,0.2,0.3283902678173035,0.000439453125,0.14449205994606018
393216,191,-6.748390580000001,1,782336,1,2,"PPO-PPO",846,"discrete","Goal-v0",1.0,-0.0005423784037702717,0.0,1910,0.00039256873,-0.00016598519796389154,0.0003,0.2,0.3284913463518023,0.000927734375,0.18350230157375336
395264,192,-6.589305889999999,1,786432,1,2,"PPO-PPO",778,"discrete","Goal-v0",1.0,-0.0005078278423752636,0.0,1920,0.0,-6.708432920277119e-10,0.0003,0.2,0.3409494920168072,0.0,0.1641240119934082
397312,193,-6.61833339,1,790528,1,2,"PPO-PPO",818,"discrete","Goal-v0",1.0,-0.0005078273825347424,0.0,1930,0.0,-6.257323548197746e-11,0.0003,0.2,0.3338078238535672,0.0,0.1672922968864441
399360,194,-6.690762960000002,1,794624,1,2,"PPO-PPO",842,"discrete","Goal-v0",1.0,-0.0005078273825347424,0.0,1940,0.0,-1.4333636499941349e-10,0.0003,0.2,0.3429618607740849,0.0,0.2054867148399353
401408,195,-6.69855436,1,798720,1,2,"PPO-PPO",828,"discrete","Goal-v0",1.0,-0.0005078273825347424,-1.1920928955078125e-07,1950,0.0,4.5242813939694314e-10,0.0003,0.2,0.3440316922031343,0.0,0.16630709171295166
403456,196,-6.607883819999999,1,802816,1,2,"PPO-PPO",851,"discrete","Goal-v0",1.0,-0.0005078273825347424,0.0,1960,0.0,-1.465377863496542e-09,0.0003,0.2,0.35146398372016846,0.0,0.1344715654850006
405504,197,-6.58010272,1,806912,1,2,"PPO-PPO",872,"discrete","Goal-v0",1.0,-0.0005078273825347424,0.0,1970,0.0,-3.408786142244935e-10,0.0003,0.2,0.3279557003639638,0.0,0.16754788160324097
407552,198,-6.680535719999999,1,811008,1,2,"PPO-PPO",858,"discrete","Goal-v0",1.0,-0.0005078273825347424,0.0,1980,0.0,1.2223608791828156e-10,0.0003,0.2,0.32540579959750177,0.0,0.1612486094236374
409600,199,-6.5846146800000005,1,815104,1,2,"PPO-PPO",762,"discrete","Goal-v0",1.0,-0.0005078277506981976,-1.1920928955078125e-07,1990,0.0,-1.7258571460843085e-09,0.0003,0.2,0.3412709313910455,0.0,0.1290084719657898
411648,200,-6.648326110000002,1,819200,1,2,"PPO-PPO",847,"discrete","Goal-v0",1.0,-0.0005078274220068124,0.0,2000,0.0,5.820766091346741e-11,0.0003,0.2,0.33425465067848564,0.0,0.1462983787059784
413696,201,-6.725313140000001,1,823296,1,2,"PPO-PPO",784,"discrete","Goal-v0",1.0,-0.00050782768848876,0.0,2010,0.0,3.2378011383116245e-10,0.0003,0.2,0.3227621329948306,0.0,0.1557120382785797
415744,202,-6.627348549999998,1,827392,1,2,"PPO-PPO",802,"discrete","Goal-v0",1.0,-0.0005078317097286344,0.0,2020,0.0,-9.196810424327851e-10,0.0003,0.2,0.32641327660530806,0.0,0.10560941696166992
417792,203,-6.621169970000002,1,831488,1,2,"PPO-PPO",831,"discrete","Goal-v0",1.0,-0.0005078319918538909,0.0,2030,0.0,-2.9103830456733704e-10,0.0003,0.2,0.3323468356858939,0.0,0.1436212807893753
419840,204,-6.667247699999999,1,835584,1,2,"PPO-PPO",825,"discrete","Goal-v0",1.0,-0.0003101865747339616,1.7881393432617188e-07,2040,8.386379e-05,-1.0793608089443296e-05,0.0003,0.2,0.33214873024262487,0.000439453125,0.13972319662570953
421888,205,-6.709112989999999,1,839680,1,2,"PPO-PPO",809,"discrete","Goal-v0",1.0,-0.00010589726753096329,0.0,2050,0.00023875735,-5.402126553235576e-05,0.0003,0.2,0.3384898027870804,0.000439453125,0.1652592569589615
423936,206,-6.617412689999998,1,843776,1,2,"PPO-PPO",861,"discrete","Goal-v0",1.0,-9.970698738470674e-05,0.0,2060,0.0,-1.996522769331932e-09,0.0003,0.2,0.31941199898719785,0.0,0.15506309270858765
425984,207,-6.63024468,1,847872,1,2,"PPO-PPO",831,"discrete","Goal-v0",1.0,-9.970698738470674e-05,0.0,2070,0.0,4.5984052121639254e-10,0.0003,0.2,0.32342166295275093,0.0,0.1421794444322586
428032,208,-6.4918219,1,851968,1,2,"PPO-PPO",744,"discrete","Goal-v0",1.0,-9.970698738470674e-05,5.960464477539063e-08,2080,0.0,2.1100277081131935e-10,0.0003,0.2,0.3377714234404266,0.0,0.19312812387943268
430080,209,-6.60640712,1,856064,1,2,"PPO-PPO",842,"discrete","Goal-v0",1.0,-9.970698738470674e-05,0.0,2090,0.0,7.516064215451479e-10,0.0003,0.2,0.33118524863384663,0.0,0.19293168187141418
432128,210,-6.49932045,1,860160,1,2,"PPO-PPO",800,"discrete","Goal-v0",1.0,-9.970698738470674e-05,0.0,2100,0.0,-5.820766091346741e-11,0.0003,0.2,0.3588301151059568,0.0,0.15586213767528534
434176,211,-6.650516710000001,1,864256,1,2,"PPO-PPO",828,"discrete","Goal-v0",1.0,-9.970698738470674e-05,-1.1920928955078125e-07,2110,0.0,1.8626451492309571e-10,0.0003,0.2,0.3633578068576753,0.0,0.15123003721237183
436224,212,-6.59891768,1,868352,1,2,"PPO-PPO",866,"discrete","Goal-v0",1.0,-9.970698738470674e-05,0.0,2120,0.0,-4.158209776505828e-10,0.0003,0.2,0.3341102021746337,0.0,0.1841355860233307
438272,213,-6.63015945,1,872448,1,2,"PPO-PPO",898,"discrete","Goal-v0",1.0,-9.970703908948053e-05,-1.1920928955078125e-07,2130,0.0,-5.391484592109918e-10,0.0003,0.2,0.33254162552766503,0.0,0.18488004803657532
440320,214,-6.573133800000002,1,876544,1,2,"PPO-PPO",897,"discrete","Goal-v0",1.0,-9.97075228497124e-05,0.0,2140,0.0,2.1100277081131934e-11,0.0003,0.2,0.33628112990409137,0.0,0.19301727414131165
442368,215,-6.54924427,1,880640,1,2,"PPO-PPO",893,"discrete","Goal-v0",1.0,-9.970756234451983e-05,-1.1920928955078125e-07,2150,0.0,-8.265487849712371e-10,0.0003,0.2,0.33606696436181666,0.0,0.1925516426563263
444416,216,-6.709748669999999,1,884736,1,2,"PPO-PPO",891,"discrete","Goal-v0",1.0,-9.970774651719694e-05,0.0,2160,0.0,4.751200322061777e-10,0.0003,0.2,0.3451283074449748,0.0,0.15011125802993774
446464,217,-6.654057019999999,1,888832,1,2,"PPO-PPO",860,"discrete","Goal-v0",1.0,-9.970795995286607e-05,-1.1920928955078125e-07,2170,0.0,2.3428583517670633e-10,0.0003,0.2,1.9145734508987515,0.0,0.2118719071149826
448512,218,-6.61132426,1,892928,1,2,"PPO-PPO",896,"discrete","Goal-v0",1.0,-9.970834814794216e-05,0.0,2180,0.0,4.0163286030292513e-10,0.0003,0.2,0.33645222075283526,0.0,0.19557270407676697
450560,219,-6.57114182,1,897024,1,2,"PPO-PPO",873,"discrete","Goal-v0",1.0,-9.9709857840935e-05,0.0,2190,0.0,8.221832104027271e-10,0.0003,0.2,0.3525717609096318,0.0,0.15395061671733856
452608,220,-6.71580661,1,901120,1,2,"PPO-PPO",892,"discrete","Goal-v0",1.0,-9.970966896162281e-05,0.0,2200,0.0,2.9103830456733704e-11,0.0003,0.2,1.9106940866447986,0.0,0.15059691667556763
454656,221,-6.529450789999999,1,905216,1,2,"PPO-PPO",885,"discrete","Goal-v0",1.0,-9.971095034870814e-05,-1.1920928955078125e-07,2210,0.0,7.574271876364946e-10,0.0003,0.2,0.380784976715222,0.0,0.181877002120018
456704,222,-6.5779928299999995,1,909312,1,2,"PPO-PPO",888,"discrete","Goal-v0",1.0,-9.971171505185339e-05,0.0,2220,0.0,1.881926436908543e-09,0.0003,0.2,0.3688142870552838,0.0,0.12686902284622192
458752,223,-6.633207459999999,1,913408,1,2,"PPO-PPO",889,"discrete","Goal-v0",1.0,-9.970812993742584e-05,0.0,2230,0.0,1.04482751339674e-09,0.0003,0.2,0.3451156408060342,0.0,0.18387582898139954
460800,224,-6.646485760000001,1,917504,1,2,"PPO-PPO",888,"discrete","Goal-v0",1.0,-9.970300152417622e-05,0.0,2240,0.0,4.43833414465189e-10,0.0003,0.2,0.3395782871637493,0.0,0.2027970403432846
462848,225,-6.656289579999999,1,921600,1,2,"PPO-PPO",880,"discrete","Goal-v0",1.0,-9.970403070838074e-05,5.960464477539063e-08,2250,0.0,-1.2816599337384105e-09,0.0003,0.2,0.3458734506275505,0.0,0.16190336644649506
464896,226,-6.70621796,1,925696,1,2,"PPO-PPO",880,"discrete","Goal-v0",1.0,-9.970444768896414e-05,5.960464477539063e-08,2260,0.0,1.0986695997416973e-09,0.0003,0.2,0.33765463302843274,0.0,0.18728984892368317
466944,227,-6.65705963,1,929792,1,2,"PPO-PPO",878,"discrete","Goal-v0",1.0,-9.970382711799175e-05,5.960464477539063e-08,2270,0.0,-5.260517355054617e-10,0.0003,0.2,0.35477898018434645,0.0,0.20166969299316406
468992,228,-6.6339891,1,933888,1,2,"PPO-PPO",882,"discrete","Goal-v0",1.0,-9.970103772047879e-05,0.0,2280,0.0,-4.5838532969355583e-10,0.0003,0.2,0.3506658237427473,0.0,0.2705696225166321
471040,229,-6.70448659,1,937984,1,2,"PPO-PPO",854,"discrete","Goal-v0",1.0,-9.969940340397443e-05,0.0,2290,0.0,-1.0797521099448204e-09,0.0003,0.2,0.3538687928579748,0.0,0.17561917006969452
473088,230,-6.66265457,1,942080,1,2,"PPO-PPO",866,"discrete","Goal-v0",1.0,-9.970362950753042e-05,0.0,2300,0.0,-4.5547494664788247e-10,0.0003,0.2,0.33775483472272755,0.0,0.1766587793827057
475136,231,-6.568473749999999,1,946176,1,2,"PPO-PPO",883,"discrete","Goal-v0",1.0,-9.970407202217758e-05,-1.1920928955078125e-07,2310,0.0,8.934875950217247e-10,0.0003,0.2,0.34422680516727266,0.0,0.1533360779285431
477184,232,-6.57918982,1,950272,1,2,"PPO-PPO",862,"discrete","Goal-v0",1.0,-9.97025935930651e-05,1.1920928955078125e-07,2320,0.0,5.653419066220522e-10,0.0003,0.2,0.3279806817881763,0.0,0.15948174893856049
479232,233,-6.688612300000001,1,954368,1,2,"PPO-PPO",849,"discrete","Goal-v0",1.0,-9.969547384116594e-05,0.0,2330,0.0,-7.203198038041592e-11,0.0003,0.2,0.33626755978912115,0.0,0.18476742506027222
481280,234,-6.75414476,1,958464,1,2,"PPO-PPO",855,"discrete","Goal-v0",1.0,-9.969137931875593e-05,0.0,2340,0.0,1.000444171950221e-09,0.0003,0.2,0.36709270463325083,0.0,0.1979198157787323
483328,235,-6.67735664,1,962560,1,2,"PPO-PPO",875,"discrete","Goal-v0",1.0,-9.968346598725475e-05,0.0,2350,0.0,2.9831426218152044e-11,0.0003,0.2,0.3363596960902214,0.0,0.13944444060325623
485376,236,-6.586915319999999,1,966656,1,2,"PPO-PPO",871,"discrete","Goal-v0",1.0,-9.96738073808956e-05,0.0,2360,0.0,6.926711648702622e-10,0.0003,0.2,0.3427293659653515,0.0,0.15281452238559723
487424,237,-6.70468973,1,970752,1,2,"PPO-PPO",894,"discrete","Goal-v0",1.0,-9.967771220544818e-05,0.0,2370,0.0,1.3009412214159966e-09,0.0003,0.2,0.34384391191415486,0.0,0.1396685540676117
489472,238,-6.69239965,1,974848,1,3,"PPO-PPO",515,"discrete","Goal-v0",1.0,-9.968007320821925e-05,0.0,2380,0.0,-4.525645636022091e-10,0.0003,0.2,0.3261571902316064,0.0,0.1544070839881897
491520,239,-6.6940083,1,978944,1,2,"PPO-PPO",784,"discrete","Goal-v0",1.0,-9.967338974092854e-05,0.0,2390,0.0,-1.0655639925971626e-09,0.0003,0.2,0.3341422678902745,0.0,0.15827304124832153
493568,240,-6.723881260000001,1,983040,1,1034,"PPO-PPO",1,"discrete","Goal-v0",1.0,-9.966594809611707e-05,5.960464477539063e-08,2400,0.0,2.055821823887527e-09,0.0003,0.2,0.40054705678485336,0.0,0.16555196046829224
495616,241,-6.632450169999999,1,987136,1,5,"PPO-PPO",407,"discrete","Goal-v0",1.0,-9.966373597762868e-05,0.0,2410,0.0,1.2492819223552941e-09,0.0003,0.2,0.34572587884031236,0.0,0.1683190017938614
497664,242,-6.69096895,1,991232,1,2,"PPO-PPO",877,"discrete","Goal-v0",1.0,-9.966277925741452e-05,0.0,2420,0.0,1.669104676693678e-09,0.0003,0.2,0.3551106372848153,0.0,0.21955734491348267
499712,243,-6.57117262,1,995328,1,666,"PPO-PPO",3,"discrete","Goal-v0",1.0,-9.96616682414242e-05,-1.1920928955078125e-07,2430,0.0,1.1714291758835317e-10,0.0003,0.2,0.3413360054139048,0.0,0.19918367266654968
