time/total_timesteps,custom/cycle,rollout/ep_rew_mean,time/iterations,custom/pamdp_timestep,custom/seed,time/time_elapsed,custom/agent_name,time/fps,custom/agent_type,custom/env,rollout/ep_len_mean,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/loss
212992,103,-2.8773400399999995,1,423936,1,4,"PPO-PPO",488,"continuous","Goal-v0",1.14,-3.7180444076657295,0.45236968994140625,1030,0.013234469,0.6962750554084778,6.580765912076459e-05,0.0003,0.2,135.57387299537658,0.180908203125,87.55181121826172
215040,104,-6.580618809999999,1,428032,1,4,"PPO-PPO",477,"continuous","Goal-v0",1.1,-3.699755486100912,0.3755645155906677,1040,0.011898719,0.6939454674720764,-0.0031540305688395167,0.0003,0.2,160.42135124206544,0.17607421875,45.86361312866211
217088,105,-4.69522968,1,432128,1,4,"PPO-PPO",452,"continuous","Goal-v0",1.2,-3.685777482390404,0.4133700728416443,1050,0.014182519,0.6935928463935852,0.0016363583410566207,0.0003,0.2,137.08549553751945,0.1873046875,64.73970031738281
219136,106,-6.210980889999999,1,436224,1,4,"PPO-PPO",453,"continuous","Goal-v0",1.15,-3.6795099705457686,0.3386744260787964,1060,0.013434423,0.6925742626190186,-0.0013773245227639563,0.0003,0.2,153.2361146748066,0.183251953125,124.60174560546875
221184,107,-4.748393419999998,1,440320,1,4,"PPO-PPO",511,"continuous","Goal-v0",1.19,-3.6648359932005405,0.40284377336502075,1070,0.01905853,0.6928969621658325,-0.0032439967413665726,0.0003,0.2,164.4361908376217,0.181689453125,72.8113021850586
223232,108,-5.405986379999998,1,444416,1,4,"PPO-PPO",501,"continuous","Goal-v0",1.25,-3.656061737239361,0.370977520942688,1080,0.014921134,0.6892013549804688,-0.00089401498917141,0.0003,0.2,160.13028870224952,0.143603515625,67.25547790527344
225280,109,-3.35012084,1,448512,1,4,"PPO-PPO",448,"continuous","Goal-v0",1.14,-3.615473708510399,0.4381536841392517,1090,0.01861221,0.6848556399345398,-0.0012788626707333605,0.0003,0.2,144.58200799822808,0.191552734375,91.49874877929688
227328,110,-2.8715503900000012,1,452608,1,4,"PPO-PPO",473,"continuous","Goal-v0",1.25,-3.559003035724163,0.4184815287590027,1100,0.024228614,0.6754701137542725,0.0014189048270054627,0.0003,0.2,171.81410304307937,0.194921875,78.46300506591797
229376,111,-3.67627058,1,456704,1,4,"PPO-PPO",500,"continuous","Goal-v0",1.19,-3.5027781441807746,0.3547179698944092,1110,0.025676483,0.6681632995605469,5.920961411902681e-05,0.0003,0.2,181.32120512723924,0.1529296875,103.09728240966797
231424,112,-4.453208560000001,1,460800,1,4,"PPO-PPO",487,"continuous","Goal-v0",1.26,-3.4462479263544084,0.41582000255584717,1120,0.014937989,0.6600358486175537,0.003633249620907009,0.0003,0.2,152.7884227871895,0.201513671875,109.35124206542969
233472,113,-3.7638211499999996,1,464896,1,4,"PPO-PPO",489,"continuous","Goal-v0",1.16,-3.394937364012003,0.41565465927124023,1130,0.017602209,0.65500408411026,0.0008948575792601332,0.0003,0.2,167.89705970287324,0.205908203125,72.86317443847656
235520,114,-4.500405720000001,1,468992,1,4,"PPO-PPO",495,"continuous","Goal-v0",1.18,-3.3675943672657014,0.41467416286468506,1140,0.014771882,0.6507085561752319,-0.0010719204066845123,0.0003,0.2,168.4402052283287,0.173974609375,85.16622924804688
237568,115,-4.61171112,1,473088,1,4,"PPO-PPO",500,"continuous","Goal-v0",1.21,-3.361993094533682,0.41841238737106323,1150,0.016234023,0.6546921730041504,0.0016305100187310017,0.0003,0.2,155.6987769842148,0.229052734375,86.6093978881836
239616,116,-2.07621832,1,477184,1,4,"PPO-PPO",457,"continuous","Goal-v0",1.22,-3.3429620139300824,0.42673224210739136,1160,0.027030746,0.6446604132652283,-0.0012414543969498481,0.0003,0.2,155.11592438220978,0.206884765625,88.69073486328125
241664,117,-1.2192412700000004,1,481280,1,4,"PPO-PPO",502,"continuous","Goal-v0",1.2,-3.3145038351416587,0.36803895235061646,1170,0.016685668,0.6436958909034729,-0.0008169152803020552,0.0003,0.2,133.80322725772857,0.2005859375,70.47402954101562
243712,118,-2.6552654800000006,1,485376,1,4,"PPO-PPO",486,"continuous","Goal-v0",1.26,-3.293512137234211,0.43397241830825806,1180,0.018388022,0.6359291672706604,0.007388816037564539,0.0003,0.2,149.4048385500908,0.23779296875,138.9045867919922
245760,119,-3.77428877,1,489472,1,4,"PPO-PPO",485,"continuous","Goal-v0",1.17,-3.2611738443374634,0.4198973774909973,1190,0.023116801,0.6377657055854797,0.0029475548042682933,0.0003,0.2,163.83610402345658,0.194384765625,103.57241821289062
247808,120,-4.60704066,1,493568,1,4,"PPO-PPO",492,"continuous","Goal-v0",1.26,-3.241848372668028,0.4368218183517456,1200,0.014303688,0.6321659088134766,0.0027477068128064276,0.0003,0.2,172.82185621261596,0.16201171875,62.30082321166992
249856,121,-4.48385879,1,497664,1,4,"PPO-PPO",495,"continuous","Goal-v0",1.21,-3.224299241602421,0.44415825605392456,1210,0.0179815,0.63169264793396,0.002733807952972711,0.0003,0.2,149.69756268262864,0.199609375,90.43714141845703
251904,122,-4.491196189999999,1,501760,1,4,"PPO-PPO",467,"continuous","Goal-v0",1.15,-3.2170396357774735,0.3805333375930786,1220,0.009986209,0.6330884099006653,0.0017204715608386324,0.0003,0.2,179.85203471183777,0.18427734375,115.35416412353516
253952,123,-3.5896075199999995,1,505856,1,4,"PPO-PPO",509,"continuous","Goal-v0",1.14,-3.1907737769186495,0.42481082677841187,1230,0.016532566,0.6268379092216492,0.002958112563646864,0.0003,0.2,168.98810062408447,0.205615234375,84.21041870117188
256000,124,-1.9079798200000002,1,509952,1,4,"PPO-PPO",481,"continuous","Goal-v0",1.24,-3.167408704012632,0.397172212600708,1240,0.028621392,0.626177191734314,-0.0010670141178707126,0.0003,0.2,153.11016531586648,0.206640625,88.53800964355469
258048,125,-4.909742240000001,1,514048,1,3,"PPO-PPO",512,"continuous","Goal-v0",1.15,-3.1788157917559148,0.42196643352508545,1250,0.026170209,0.6276441216468811,-0.00043150888959644364,0.0003,0.2,161.5320953130722,0.203564453125,52.662742614746094
260096,126,-3.410001689999999,1,518144,1,4,"PPO-PPO",450,"continuous","Goal-v0",1.19,-3.1947030149400235,0.43063074350357056,1260,0.015078708,0.6301275491714478,-0.001558361107163364,0.0003,0.2,136.3963273048401,0.18857421875,155.8795623779297
262144,127,-2.41500872,1,522240,1,4,"PPO-PPO",485,"continuous","Goal-v0",1.24,-3.1877949856221677,0.42156291007995605,1270,0.02152028,0.6276329755783081,0.001170080783776939,0.0003,0.2,167.00596631765364,0.22236328125,57.979248046875
264192,128,-3.842512959999999,1,526336,1,4,"PPO-PPO",443,"continuous","Goal-v0",1.11,-3.176319916546345,0.43364936113357544,1280,0.017640635,0.6251838207244873,0.00014363105146912857,0.0003,0.2,146.0546347916126,0.211279296875,74.31024932861328
266240,129,-2.3178577600000008,1,530432,1,4,"PPO-PPO",486,"continuous","Goal-v0",1.22,-3.158211290091276,0.36035794019699097,1290,0.019942869,0.6236926317214966,0.004627797083230689,0.0003,0.2,154.77811880707742,0.203955078125,84.10060119628906
268288,130,-3.25702009,1,534528,1,4,"PPO-PPO",479,"continuous","Goal-v0",1.13,-3.140545393526554,0.4413294792175293,1300,0.016605916,0.6237814426422119,0.0014670716700493358,0.0003,0.2,134.54910903573037,0.18056640625,67.13574981689453
270336,131,-2.9789027499999996,1,538624,1,4,"PPO-PPO",498,"continuous","Goal-v0",1.19,-3.144991599023342,0.43500006198883057,1310,0.0145695,0.626990556716919,0.005157916191819822,0.0003,0.2,165.61912813186646,0.184375,102.35482788085938
272384,132,-5.545799289999999,1,542720,1,4,"PPO-PPO",493,"continuous","Goal-v0",1.15,-3.158309504389763,0.3721458911895752,1320,0.023914676,0.6285340189933777,0.0020830447429034393,0.0003,0.2,136.0304073035717,0.202783203125,69.72938537597656
274432,133,-1.9482914299999996,1,546816,1,4,"PPO-PPO",458,"continuous","Goal-v0",1.19,-3.164251886308193,0.4165905714035034,1330,0.031035379,0.6260741353034973,-0.002138878712503356,0.0003,0.2,139.70863834023476,0.208740234375,67.26976776123047
276480,134,-2.2058748899999996,1,550912,1,4,"PPO-PPO",448,"continuous","Goal-v0",1.21,-3.159231045097113,0.42237919569015503,1340,0.012588584,0.6248748302459717,0.0016330910388205667,0.0003,0.2,161.83633241653442,0.19814453125,85.91114807128906
278528,135,-3.3850518800000002,1,555008,1,4,"PPO-PPO",486,"continuous","Goal-v0",1.16,-3.139270131289959,0.4645118713378906,1350,0.023132745,0.6173340678215027,-0.002621148366597481,0.0003,0.2,150.20432013869285,0.212109375,83.38492584228516
280576,136,-5.15524736,1,559104,1,4,"PPO-PPO",488,"continuous","Goal-v0",1.15,-3.1213106818497183,0.40769249200820923,1360,0.012421131,0.6174553632736206,0.0034715848247287794,0.0003,0.2,138.81724807024003,0.190380859375,73.55744171142578
282624,137,-3.4776432900000005,1,563200,1,4,"PPO-PPO",476,"continuous","Goal-v0",1.24,-3.1089341886341573,0.43221014738082886,1370,0.031705786,0.6155825257301331,0.0032509824057342486,0.0003,0.2,148.13069419264792,0.205126953125,59.78279113769531
284672,138,-4.634481770000001,1,567296,1,4,"PPO-PPO",481,"continuous","Goal-v0",1.18,-3.0988814741373063,0.4247894287109375,1380,0.013316795,0.6121758818626404,0.0029265712892083684,0.0003,0.2,136.90025005936621,0.16162109375,68.66779327392578
286720,139,-1.82663038,1,571392,1,4,"PPO-PPO",455,"continuous","Goal-v0",1.25,-3.060563562810421,0.44238704442977905,1390,0.04314605,0.6072760820388794,0.0015372676214610692,0.0003,0.2,161.85203802585602,0.1611328125,82.73985290527344
288768,140,-3.0521712500000002,1,575488,1,4,"PPO-PPO",466,"continuous","Goal-v0",1.15,-3.014827484637499,0.41574597358703613,1400,0.015319699,0.6010544300079346,0.0005602130288025365,0.0003,0.2,169.12910123467447,0.147900390625,80.44509887695312
290816,141,-4.590690540000001,1,579584,1,4,"PPO-PPO",489,"continuous","Goal-v0",1.2,-2.9815489508211614,0.4175339341163635,1410,0.020654598,0.5997342467308044,0.0007795737277774606,0.0003,0.2,136.45567251443862,0.21748046875,19.465545654296875
292864,142,-3.6016970699999997,1,583680,1,4,"PPO-PPO",498,"continuous","Goal-v0",1.25,-2.958340433239937,0.44002974033355713,1420,0.0126620885,0.5969057679176331,0.003916019931784831,0.0003,0.2,146.33162560462952,0.211669921875,32.87223815917969
294912,143,-4.13220047,1,587776,1,4,"PPO-PPO",493,"continuous","Goal-v0",1.18,-2.9436546593904493,0.36460745334625244,1430,0.010297155,0.595867395401001,0.007693651118461276,0.0003,0.2,146.4282935500145,0.198291015625,60.8115234375
296960,144,-4.08235134,1,591872,1,3,"PPO-PPO",515,"continuous","Goal-v0",1.2,-2.937349906563759,0.39024829864501953,1440,0.012992058,0.5948553681373596,0.00010268514160998166,0.0003,0.2,162.35798832178116,0.1982421875,81.04881286621094
299008,145,-3.0337494899999995,1,595968,1,3,"PPO-PPO",523,"continuous","Goal-v0",1.25,-2.9363768704235556,0.4489240050315857,1450,0.022687944,0.5926350951194763,0.0029803575904225,0.0003,0.2,164.1967717528343,0.167724609375,115.77300262451172
301056,146,-4.798112850000001,1,600064,1,3,"PPO-PPO",523,"continuous","Goal-v0",1.16,-2.9319882437586786,0.47426754236221313,1460,0.009822302,0.5911576151847839,0.00072803359835234,0.0003,0.2,154.2837485194206,0.131591796875,134.4155731201172
303104,147,-4.532650200000001,1,604160,1,4,"PPO-PPO",509,"continuous","Goal-v0",1.17,-2.9180207826197146,0.4186827540397644,1470,0.030155007,0.5867249965667725,-0.001412496251577977,0.0003,0.2,162.21469321250916,0.175439453125,64.30988311767578
305152,148,-4.957728009999999,1,608256,1,3,"PPO-PPO",520,"continuous","Goal-v0",1.13,-2.9029488608241083,0.45440733432769775,1480,0.012333313,0.5862976312637329,0.0017029673748766073,0.0003,0.2,145.69361114501953,0.184423828125,83.90635681152344
307200,149,-3.077781889999999,1,612352,1,4,"PPO-PPO",485,"continuous","Goal-v0",1.24,-2.8983043201267717,0.4067944288253784,1490,0.032966465,0.5898242592811584,-0.00017188975180033595,0.0003,0.2,152.30452663898467,0.228466796875,86.0560302734375
309248,150,-5.422093730000001,1,616448,1,3,"PPO-PPO",523,"continuous","Goal-v0",1.22,-2.8962086483836176,0.4295967221260071,1500,0.029505307,0.5893529057502747,0.0011704812190146186,0.0003,0.2,170.51787819862366,0.21435546875,157.13031005859375
311296,151,-4.90511121,1,620544,1,4,"PPO-PPO",502,"continuous","Goal-v0",1.17,-2.9106726184487344,0.41103583574295044,1510,0.032055013,0.5937643051147461,0.002495203372382093,0.0003,0.2,147.75051382780075,0.252490234375,56.30707931518555
313344,152,-4.9758909000000004,1,624640,1,4,"PPO-PPO",484,"continuous","Goal-v0",1.15,-2.9021085500717163,0.4089142084121704,1520,0.020831347,0.5926165580749512,0.001939176969608525,0.0003,0.2,146.28681313991547,0.1884765625,142.6855926513672
315392,153,-3.7196414300000002,1,628736,1,4,"PPO-PPO",484,"continuous","Goal-v0",1.15,-2.8853444814682008,0.39485281705856323,1530,0.01765997,0.591683030128479,0.0004705497707618633,0.0003,0.2,170.42116746902465,0.165478515625,59.89302062988281
317440,154,-2.93829483,1,632832,1,3,"PPO-PPO",517,"continuous","Goal-v0",1.19,-2.8578673928976057,0.39898359775543213,1540,0.02153125,0.5846028923988342,-0.002079251104441937,0.0003,0.2,174.3928545355797,0.184130859375,64.50601196289062
319488,155,-2.73538196,1,636928,1,4,"PPO-PPO",501,"continuous","Goal-v0",1.15,-2.829235786944628,0.39387041330337524,1550,0.01552301,0.585329532623291,-0.00044156593867228366,0.0003,0.2,166.7430893957615,0.225927734375,113.4178237915039
321536,156,-3.7227497499999997,1,641024,1,4,"PPO-PPO",497,"continuous","Goal-v0",1.24,-2.794794611632824,0.3617519736289978,1560,0.02581703,0.5811014771461487,-0.0031752708433486986,0.0003,0.2,166.85479427576064,0.231689453125,78.56602478027344
323584,157,-0.69867446,1,645120,1,4,"PPO-PPO",491,"continuous","Goal-v0",1.2,-2.780020345747471,0.45059776306152344,1570,0.021570276,0.5843295454978943,0.0036051924122148193,0.0003,0.2,135.87031527757645,0.225439453125,73.07167053222656
325632,158,-6.445073789999999,1,649216,1,4,"PPO-PPO",457,"continuous","Goal-v0",1.23,-2.7983239330351353,0.46148765087127686,1580,0.021152247,0.5898831486701965,0.0004500692803048878,0.0003,0.2,145.95609783232211,0.22236328125,30.25489616394043
327680,159,-3.6879103000000004,1,653312,1,4,"PPO-PPO",504,"continuous","Goal-v0",1.16,-2.7988579206168653,0.42597365379333496,1590,0.01566099,0.5900360941886902,0.00430879239938804,0.0003,0.2,151.36637558341027,0.20263671875,77.61737823486328
329728,160,-2.5993145300000005,1,657408,1,4,"PPO-PPO",476,"continuous","Goal-v0",1.18,-2.8035465233027934,0.42558228969573975,1600,0.010974562,0.5949122905731201,0.0009653987297497224,0.0003,0.2,151.4372658252716,0.214453125,60.60518264770508
331776,161,-5.115053929999999,1,661504,1,4,"PPO-PPO",496,"continuous","Goal-v0",1.15,-2.777208214253187,0.35690778493881226,1610,0.015926711,0.5853700041770935,0.0002494108433893416,0.0003,0.2,143.4124395608902,0.18935546875,62.336055755615234
333824,162,-1.82683233,1,665600,1,4,"PPO-PPO",485,"continuous","Goal-v0",1.28,-2.730264391005039,0.43261587619781494,1620,0.013772375,0.5803515315055847,0.0041725694158230905,0.0003,0.2,158.41869736909865,0.216748046875,104.21357727050781
335872,163,-2.2311316300000006,1,669696,1,4,"PPO-PPO",476,"continuous","Goal-v0",1.19,-2.6960940696299076,0.4010481834411621,1630,0.022049624,0.5761364698410034,0.0006263730712817051,0.0003,0.2,158.22279080152512,0.20693359375,31.149137496948242
337920,164,-4.73623762,1,673792,1,4,"PPO-PPO",495,"continuous","Goal-v0",1.15,-2.6600418955087664,0.4480413794517517,1640,0.03804623,0.5695966482162476,0.007647786573215853,0.0003,0.2,171.86430803537368,0.236572265625,76.95657348632812
339968,165,-2.98099172,1,677888,1,4,"PPO-PPO",487,"continuous","Goal-v0",1.18,-2.6538745403289794,0.44359320402145386,1650,0.025258131,0.5738154053688049,0.0034508468444983008,0.0003,0.2,158.0384968161583,0.206591796875,74.23101043701172
342016,166,-1.13009059,1,681984,1,4,"PPO-PPO",491,"continuous","Goal-v0",1.22,-2.65826311185956,0.4534780979156494,1660,0.014003126,0.5731569528579712,0.0037744893816125114,0.0003,0.2,158.13779187202454,0.199169921875,77.80671691894531
344064,167,-4.5594628,1,686080,1,4,"PPO-PPO",501,"continuous","Goal-v0",1.11,-2.6603628769516945,0.41027241945266724,1670,0.01439805,0.5764963030815125,0.0037578293820843102,0.0003,0.2,162.39293723106385,0.212109375,91.57889556884766
346112,168,-4.430177629999999,1,690176,1,4,"PPO-PPO",492,"continuous","Goal-v0",1.18,-2.6362934313714503,0.4283362030982971,1680,0.013643849,0.5703378319740295,-0.001396090694470331,0.0003,0.2,142.5216315448284,0.22578125,53.345314025878906
348160,169,-3.1235459299999997,1,694272,1,4,"PPO-PPO",505,"continuous","Goal-v0",1.19,-2.602730169147253,0.45709359645843506,1690,0.01908125,0.567543625831604,0.00418949582381174,0.0003,0.2,146.09484295248984,0.251611328125,42.53774642944336
350208,170,-1.9848319600000002,1,698368,1,4,"PPO-PPO",464,"continuous","Goal-v0",1.27,-2.5723927773535253,0.43337494134902954,1700,0.025924083,0.5617021322250366,0.0048330843419535086,0.0003,0.2,152.5737355351448,0.237353515625,98.65868377685547
352256,171,-5.06796399,1,702464,1,4,"PPO-PPO",470,"continuous","Goal-v0",1.23,-2.5520091518759727,0.45201045274734497,1710,0.025440896,0.5606712102890015,0.002595587317773607,0.0003,0.2,166.00305050611496,0.20107421875,85.8916244506836
354304,172,-1.00775797,1,706560,1,4,"PPO-PPO",477,"continuous","Goal-v0",1.24,-2.5336066491901876,0.4332822561264038,1720,0.028303873,0.5536067485809326,0.0021819432913616765,0.0003,0.2,158.4590896129608,0.200927734375,73.61306762695312
356352,173,-3.5519926099999997,1,710656,1,4,"PPO-PPO",445,"continuous","Goal-v0",1.23,-2.5120371855795383,0.4646983742713928,1730,0.019733835,0.5529725551605225,0.004152134443575051,0.0003,0.2,158.02771928310395,0.211767578125,47.62936782836914
358400,174,-1.1298480400000002,1,714752,1,12,"PPO-PPO",165,"continuous","Goal-v0",1.26,-2.5117444410920142,0.46268659830093384,1740,0.013872308,0.552020251750946,0.004822585546935443,0.0003,0.2,157.34235525131226,0.188671875,78.68148040771484
360448,175,-3.9146707,1,718848,1,4,"PPO-PPO",478,"continuous","Goal-v0",1.15,-2.5057056464254854,0.42010796070098877,1750,0.063552395,0.5494731664657593,0.004023830964433728,0.0003,0.2,169.36917657852172,0.260302734375,65.06937408447266
362496,176,-3.3319265300000005,1,722944,1,6,"PPO-PPO",319,"continuous","Goal-v0",1.18,-2.497803894430399,0.479783296585083,1760,0.014811315,0.549461841583252,0.002579192499979399,0.0003,0.2,172.27158868312836,0.205810546875,52.7087287902832
364544,177,-4.05776349,1,727040,1,4,"PPO-PPO",449,"continuous","Goal-v0",1.2,-2.502922248095274,0.4191620349884033,1770,0.017956043,0.5499626398086548,0.0057306881397380495,0.0003,0.2,162.4527524650097,0.213671875,65.95856475830078
366592,178,-3.7518996400000004,1,731136,1,4,"PPO-PPO",428,"continuous","Goal-v0",1.24,-2.4925451815128326,0.44081997871398926,1780,0.01629204,0.5452236533164978,-8.631499295006507e-05,0.0003,0.2,164.65769439935684,0.16533203125,27.068435668945312
368640,179,-1.8669444299999998,1,735232,1,4,"PPO-PPO",463,"continuous","Goal-v0",1.18,-2.4641583897173405,0.4036339521408081,1790,0.015721776,0.5422541499137878,-0.001536489089630777,0.0003,0.2,160.23498750925063,0.239892578125,90.9451675415039
370688,180,-3.58063152,1,739328,1,4,"PPO-PPO",472,"continuous","Goal-v0",1.2,-2.4667528592050076,0.4555744528770447,1800,0.014797598,0.541995644569397,0.004846996984269936,0.0003,0.2,167.0168171584606,0.18125,75.47481536865234
372736,181,-3.81904456,1,743424,1,4,"PPO-PPO",449,"continuous","Goal-v0",1.15,-2.443508241325617,0.4336756467819214,1810,0.021250341,0.5385467410087585,0.001586063161084894,0.0003,0.2,145.15237532258033,0.226171875,67.38382720947266
374784,182,-5.26310819,1,747520,1,4,"PPO-PPO",463,"continuous","Goal-v0",1.2,-2.44826725050807,0.42547404766082764,1820,0.022777112,0.5421105623245239,0.005939240279258229,0.0003,0.2,155.76473979949952,0.235009765625,46.92813491821289
376832,183,-4.05832163,1,751616,1,4,"PPO-PPO",479,"continuous","Goal-v0",1.23,-2.4667459435760977,0.4549502730369568,1830,0.024618609,0.5399066805839539,0.0028809901472413913,0.0003,0.2,158.35863789319993,0.221337890625,127.986572265625
378880,184,-5.249467470000001,1,755712,1,4,"PPO-PPO",456,"continuous","Goal-v0",1.19,-2.4722905911505224,0.42761504650115967,1840,0.011767762,0.5444586277008057,-0.0005598474192083814,0.0003,0.2,163.87466638088227,0.181396484375,68.51229858398438
380928,185,-0.016228779999999946,1,759808,1,4,"PPO-PPO",455,"continuous","Goal-v0",1.28,-2.4739520981907845,0.42504775524139404,1850,0.034798846,0.5442405343055725,0.002657899486075621,0.0003,0.2,149.44402136206628,0.24833984375,45.046504974365234
382976,186,-3.5373148000000003,1,763904,1,4,"PPO-PPO",454,"continuous","Goal-v0",1.22,-2.457181878387928,0.445629358291626,1860,0.02723885,0.5416697263717651,0.004308509728434729,0.0003,0.2,159.2274883210659,0.198046875,55.68856430053711
385024,187,-5.36749146,1,768000,1,4,"PPO-PPO",478,"continuous","Goal-v0",1.21,-2.4537525177001953,0.44531917572021484,1870,0.01655016,0.5431010127067566,0.004389535969676217,0.0003,0.2,172.33035875558852,0.2755859375,98.61199188232422
387072,188,-1.3224468300000003,1,772096,1,4,"PPO-PPO",459,"continuous","Goal-v0",1.22,-2.4580104455351828,0.4248548746109009,1880,0.022391867,0.544162392616272,0.0055900316845509225,0.0003,0.2,144.83681988716125,0.268896484375,99.7537841796875
389120,189,-2.31658408,1,776192,1,5,"PPO-PPO",352,"continuous","Goal-v0",1.21,-2.423473810404539,0.4370720386505127,1890,0.018373234,0.5360465049743652,0.0014997012876847293,0.0003,0.2,171.86639000177382,0.188525390625,80.9223861694336
391168,190,-4.2538446,1,780288,1,4,"PPO-PPO",428,"continuous","Goal-v0",1.25,-2.355576390773058,0.41139256954193115,1900,0.026009707,0.5261839628219604,-0.002900649955699919,0.0003,0.2,173.48680741786956,0.208935546875,97.39360046386719
393216,191,-5.5279451900000005,1,784384,1,4,"PPO-PPO",419,"continuous","Goal-v0",1.17,-2.3164586067199706,0.4393385648727417,1910,0.030833282,0.5273212194442749,0.004117917759140255,0.0003,0.2,170.4981436610222,0.230078125,93.45133972167969
395264,192,-3.07501086,1,788480,1,5,"PPO-PPO",403,"continuous","Goal-v0",1.19,-2.3147380851209163,0.47723615169525146,1920,0.01818679,0.5285427570343018,0.0064222048058582,0.0003,0.2,157.8239612340927,0.21865234375,107.03395080566406
397312,193,-1.12223324,1,792576,1,4,"PPO-PPO",439,"continuous","Goal-v0",1.25,-2.2912179335951803,0.44043397903442383,1930,0.03144791,0.5238876342773438,0.004148931222152897,0.0003,0.2,179.86190786361695,0.251904296875,103.58154296875
399360,194,-4.11454345,1,796672,1,4,"PPO-PPO",440,"continuous","Goal-v0",1.2,-2.2604986362159254,0.4889146685600281,1940,0.03048385,0.5221419930458069,0.005532843610126292,0.0003,0.2,166.08155583143235,0.240380859375,88.20340728759766
401408,195,-2.75488963,1,800768,1,4,"PPO-PPO",445,"continuous","Goal-v0",1.26,-2.2705543994903565,0.4653506875038147,1950,0.02598812,0.5297324657440186,0.0020199269481963713,0.0003,0.2,135.8610451102257,0.237744140625,38.13887023925781
403456,196,-5.282512810000001,1,804864,1,4,"PPO-PPO",462,"continuous","Goal-v0",1.13,-2.2804719142615797,0.4331079125404358,1960,0.025737416,0.5269845724105835,0.001451033814373659,0.0003,0.2,167.57254155874253,0.213720703125,17.50853729248047
405504,197,-6.0623049600000005,1,808960,1,4,"PPO-PPO",452,"continuous","Goal-v0",1.17,-2.2656201273202896,0.3984109163284302,1970,0.01947319,0.5257976651191711,0.0026354708985309116,0.0003,0.2,179.53252917528152,0.22216796875,94.57064819335938
407552,198,-1.2685729500000003,1,813056,1,4,"PPO-PPO",471,"continuous","Goal-v0",1.23,-2.261469006538391,0.45184576511383057,1980,0.032915264,0.5300567150115967,-0.0001443395158275962,0.0003,0.2,149.31201601624488,0.2283203125,61.187522888183594
409600,199,-3.859087,1,817152,1,4,"PPO-PPO",448,"continuous","Goal-v0",1.19,-2.258320838212967,0.45655518770217896,1990,0.023852207,0.5276414752006531,0.001850349235974136,0.0003,0.2,157.85928468704225,0.215283203125,67.80960845947266
411648,200,-4.179084830000001,1,821248,1,4,"PPO-PPO",440,"continuous","Goal-v0",1.18,-2.2514636322855948,0.44245684146881104,2000,0.041434728,0.527209997177124,0.0026311192734283393,0.0003,0.2,161.15193115472795,0.22978515625,66.02629089355469
413696,201,-2.4227742699999997,1,825344,1,4,"PPO-PPO",418,"continuous","Goal-v0",1.26,-2.253663386404514,0.4467052221298218,2010,0.02288735,0.5275341272354126,0.004059061284351628,0.0003,0.2,131.48815634250641,0.244140625,35.03927230834961
415744,202,-5.05279532,1,829440,1,4,"PPO-PPO",433,"continuous","Goal-v0",1.22,-2.253358093649149,0.45990025997161865,2020,0.0137308035,0.5290334224700928,0.004420647947699763,0.0003,0.2,166.14982784986495,0.21689453125,71.34326171875
417792,203,-5.022078100000001,1,833536,1,4,"PPO-PPO",449,"continuous","Goal-v0",1.15,-2.2427472352981566,0.48964381217956543,2030,0.029148253,0.526312530040741,0.005447776273649651,0.0003,0.2,135.93270547389983,0.245263671875,52.431705474853516
419840,204,-3.7132211699999997,1,837632,1,4,"PPO-PPO",465,"continuous","Goal-v0",1.19,-2.250951113551855,0.4425552487373352,2040,0.038542453,0.5315486788749695,-0.0011692542568198406,0.0003,0.2,155.58387033939363,0.22763671875,53.49036407470703
421888,205,-4.9741445099999995,1,841728,1,4,"PPO-PPO",486,"continuous","Goal-v0",1.22,-2.2415910489857196,0.4152485728263855,2050,0.03390506,0.5212842226028442,0.0032308397741871884,0.0003,0.2,165.811854493618,0.287548828125,90.04283142089844
423936,206,-3.2084589900000005,1,845824,1,4,"PPO-PPO",451,"continuous","Goal-v0",1.22,-2.2078947715461252,0.3965488076210022,2060,0.017299838,0.5169866681098938,0.0034745564982586073,0.0003,0.2,163.42993785142897,0.25107421875,70.16122436523438
425984,207,-2.88040598,1,849920,1,4,"PPO-PPO",458,"continuous","Goal-v0",1.26,-2.16717709377408,0.4202589988708496,2070,0.020738687,0.5112646818161011,0.002882894387585111,0.0003,0.2,147.649054902792,0.2552734375,85.11940002441406
428032,208,-4.246130299999999,1,854016,1,4,"PPO-PPO",442,"continuous","Goal-v0",1.12,-2.1411256797611715,0.4294809103012085,2080,0.028957509,0.5099732279777527,0.004879297774459701,0.0003,0.2,167.23508472442626,0.230078125,155.65313720703125
430080,209,-3.5384905799999995,1,858112,1,4,"PPO-PPO",451,"continuous","Goal-v0",1.2,-2.127274314314127,0.43534916639328003,2090,0.022132486,0.5072842836380005,0.0036486912194959586,0.0003,0.2,150.9109491109848,0.21171875,71.16475677490234
432128,210,-3.1903895400000004,1,862208,1,4,"PPO-PPO",427,"continuous","Goal-v0",1.19,-2.125500013679266,0.42948049306869507,2100,0.01727248,0.5085964798927307,0.005753003018617165,0.0003,0.2,148.24761275053024,0.215380859375,56.262939453125
